detection_idx,pulse_index,pulse_time_s,hemisphere,detection_channel,ch2_amplitude,ch2_relevant,ch4_amplitude,ch4_relevant,ch9_amplitude,ch9_relevant,ch12_amplitude,ch12_relevant,ch13_amplitude,ch13_relevant,ch14_amplitude,ch14_relevant
156,2083082,1041.541,stroke,14,22.86329875267892,False,90.9742570630448,False,7.980860397388387,True,5.769486966377785,False,0.8942330618686372,True,1.278582904450106,True
157,2099541,1049.7705,stroke,14,13.178818043524615,False,7.506412146981377,False,3.4117367337029023,True,4.661766055406332,False,1.4172146948698348,True,1.3842016449196528,True
158,2118507,1059.2535,stroke,14,6.083927256772601,False,5.356354310992388,False,7.843719512945889,True,4.51010688914477,False,1.1097516108513126,True,0.9296636443008619,True
159,2123906,1061.953,stroke,14,10.34615884980052,False,24.789032522023273,False,10.571060018412165,True,5.3638271485285935,False,0.9913152816027546,True,1.1650224362502977,True
160,2148762,1074.381,stroke,14,7.141583370137436,False,3.6276108111060568,False,13.645578226020708,True,5.070576627548974,False,1.0444821383775684,True,0.9236142405429859,True
161,2157193,1078.5965,stroke,14,8.369928600661186,False,3.329047899102102,False,6.373680395120501,True,3.7104077085019505,False,0.9266601577386679,True,0.9712593350648704,True
162,2164119,1082.0595,stroke,14,6.155157100046793,False,6.114590281371754,False,7.160613800481762,True,5.7371569031498915,False,1.541023951466775,True,1.3578267822125214,True
163,2195637,1097.8185,stroke,14,5.5180172434661765,False,5.284956136225983,False,11.62802668049755,True,4.630619284314906,False,0.8906812098549729,True,1.1198365659727867,True
164,2204686,1102.343,stroke,14,9.838451295661745,False,3.845666973051807,False,11.599059727323004,True,4.969567853612361,False,0.712575809610074,True,1.1571733736054042,True
165,2207983,1103.9915,stroke,14,10.987172083122953,False,82.39859610959807,False,9.316009781009935,True,2.8957656290573492,False,1.1682000942082362,True,1.145429370823069,True
166,2227419,1113.7095,stroke,14,19.409327648139964,False,8.625719520169518,False,9.26792746627148,True,5.383456619380862,False,0.8896597057547646,True,0.8765176696712385,True
